id,generation,name,type1,type2,total,hp,attack,defense,sp_attack,sp_defense,speed,base_egg_steps,base_happiness,capture_rate,experience_growth,height_m,weight_kg,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,official_class,special_group
860,8,Morgrem,dark,fairy,370,65,60,45,75,55,70,5120,50,120,1000000,0.8,12.5,1.0,0.25,0.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,normal,none
861,8,Grimmsnarl,dark,fairy,510,95,120,65,95,75,60,5120,50,45,1000000,1.5,61.0,1.0,0.25,0.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,normal,none
862,8,Obstagoon,dark,normal,520,93,90,101,60,81,95,3840,50,45,1000000,1.6,46.0,2.0,0.5,1.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
863,8,Perrserker,steel,,440,70,110,100,50,60,50,5120,50,90,1000000,0.8,28.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,normal,none
864,8,Cursola,ghost,,510,60,95,50,145,130,30,5120,50,30,800000,1.0,0.4,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,normal,none
865,8,Sirfetch'd,fighting,,507,62,135,95,68,82,65,5120,50,45,1000000,0.8,117.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
866,8,Mr. Rime,ice,psychic,520,80,85,75,110,100,70,6400,50,45,1000000,1.5,58.2,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0,normal,none
867,8,Runerigus,ground,ghost,483,58,95,145,50,105,30,6400,50,90,1000000,1.6,66.6,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,normal,none
868,8,Milcery,fairy,,270,45,40,40,50,61,34,5120,50,200,1000000,0.2,0.3,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
869,8,Alcremie,fairy,,495,65,60,75,110,121,64,5120,50,100,1000000,0.3,0.5,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
870,8,Falinks,fighting,,470,65,100,100,70,60,75,6400,50,45,1000000,3.0,62.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
871,8,Pincurchin,electric,,435,48,101,95,91,85,15,5120,50,75,1000000,0.3,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
872,8,Snom,ice,bug,185,30,25,35,45,30,20,5120,50,190,1000000,0.3,3.8,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,4.0,2.0,1.0,normal,none
873,8,Frosmoth,ice,bug,475,70,65,60,125,90,65,5120,50,75,1000000,1.3,42.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,4.0,2.0,1.0,normal,none
874,8,Stonjourner,rock,,470,100,125,135,20,20,70,6400,50,60,1250000,2.5,520.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
875,8,Eiscue Ice Face,ice,,470,75,80,110,65,90,50,6400,50,60,1250000,1.4,89.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
875,8,Eiscue Noice Face,ice,,470,75,80,70,65,50,130,6400,50,60,1250000,1.4,89.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
876,8,Indeedee Male,psychic,normal,475,60,65,55,105,95,95,10240,140,30,800000,0.9,28.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
876,8,Indeedee Female,psychic,normal,475,70,55,65,95,105,85,10240,140,30,800000,0.9,28.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
877,8,Morpeko Full Belly Mode,electric,dark,436,58,95,58,70,58,97,2560,50,180,1000000,0.3,3.0,2.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,normal,none
877,8,Morpeko Hangry Mode,electric,dark,436,58,95,58,70,58,97,2560,50,180,1000000,0.3,3.0,2.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,normal,none
878,8,Cufant,steel,,330,72,80,49,40,49,40,6400,50,190,1000000,1.2,100.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,normal,none
879,8,Copperajah,steel,,500,122,130,69,80,69,30,6400,50,90,1000000,3.0,650.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,normal,none
880,8,Dracozolt,electric,dragon,505,90,100,90,80,70,75,8960,50,45,1250000,1.8,190.0,1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
881,8,Arctozolt,electric,ice,505,90,100,90,90,80,55,8960,50,45,1250000,2.3,150.0,1.0,1.0,1.0,0.5,1.0,2.0,2.0,0.5,1.0,1.0,2.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
882,8,Dracovish,water,dragon,505,90,90,100,70,80,75,8960,50,45,1250000,2.3,215.0,1.0,1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,normal,none
883,8,Arctovish,water,ice,505,90,90,100,80,90,55,8960,50,45,1250000,2.0,175.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.25,1.0,1.0,1.0,2.0,1.0,0.5,normal,none
884,8,Duraludon,steel,dragon,535,70,95,115,120,50,85,7680,50,45,1000000,1.8,40.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,0.5,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,normal,none
885,8,Dreepy,dragon,ghost,270,28,60,30,40,30,82,10240,50,45,1250000,0.5,2.0,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,normal,none
886,8,Drakloak,dragon,ghost,410,68,80,50,60,50,102,10240,50,45,1250000,1.4,11.0,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,normal,none
887,8,Dragapult,dragon,ghost,600,88,120,75,100,75,142,10240,50,45,1250000,3.0,50.0,0.5,2.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,normal,pseudo_legendary
888,8,Zacian Hero of Many Battles,fairy,,660,92,120,115,80,115,138,30720,0,10,1250000,2.8,110.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,legendary,none
888,8,Zacian Crowned Sword,fairy,steel,700,92,150,115,80,115,148,30720,0,10,1250000,2.8,110.0,0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,0.5,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,legendary,none
889,8,Zamazenta Hero of Many Battles,fighting,,660,92,120,115,80,115,138,30720,0,10,1250000,2.9,210.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,legendary,none
889,8,Zamazenta Crowned Shield,fighting,steel,700,92,120,140,80,140,128,30720,0,10,1250000,2.9,210.0,0.25,0.5,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,2.0,0.5,0.5,0.0,1.0,0.25,0.5,1.0,legendary,none
890,8,Eternatus,poison,dragon,690,140,85,95,145,95,130,30720,0,255,1250000,20.0,950.0,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,legendary,none
890,8,Eternatus Eternamax,poison,dragon,1125,255,115,250,125,250,130,30720,0,255,1250000,20.0,950.0,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,normal,none
891,8,Kubfu,fighting,,385,60,90,60,53,50,72,30720,50,3,1250000,0.6,12.0,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,legendary,none
892,8,Urshifu Single Strike Style,fighting,dark,550,100,130,100,63,60,97,30720,50,3,1250000,1.9,105.0,1.0,0.25,1.0,1.0,4.0,2.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,legendary,none
892,8,Urshifu Rapid Strike Style,fighting,water,550,100,130,100,63,60,97,30720,50,3,1250000,1.9,105.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,0.5,0.5,1.0,1.0,2.0,0.5,0.5,0.5,legendary,none
893,8,Zarude,dark,grass,600,105,120,105,70,95,105,30720,0,3,1250000,1.8,70.0,4.0,0.5,1.0,0.5,2.0,2.0,2.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.0,1.0,1.0,0.5,mythical,none
894,8,Regieleki,electric,,580,80,100,50,100,50,200,30720,35,3,1250000,1.2,145.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,legendary,none
895,8,Regidrago,dragon,,580,200,100,50,100,50,80,30720,35,3,1250000,2.1,200.0,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,legendary,none
896,8,Glastrier,ice,,580,100,145,130,65,110,30,30720,35,3,1250000,2.2,800.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,legendary,none
897,8,Spectrier,ghost,,580,100,65,60,145,80,130,30720,35,3,1250000,2.0,44.5,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,legendary,none
898,8,Calyrex,psychic,grass,500,100,80,80,80,80,80,30720,100,3,1250000,1.1,7.7,4.0,2.0,1.0,0.5,1.0,0.5,2.0,2.0,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,0.5,legendary,none
898,8,Calyrex Ice Rider,psychic,ice,680,100,165,150,85,130,50,30720,100,3,1250000,1.1,7.7,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0,normal,none
898,8,Calyrex Shadow Rider,psychic,ghost,680,100,85,80,165,100,150,30720,100,3,1250000,1.1,7.7,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,normal,none
899,8,Wyrdeer,normal,psychic,525,103,105,72,105,75,65,5120,50,135,1250000,1.8,95.1,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
900,8,Kleavor,bug,rock,500,70,130,95,45,75,85,5120,50,115,1000000,1.8,89.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,normal,none
901,8,Ursaluna,ground,normal,550,130,140,105,45,80,50,5120,50,75,1000000,2.4,290.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,normal,none
902,8,Basculegion Male,water,ghost,530,120,112,65,80,75,78,5120,50,135,1000000,3.0,110.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,normal,none
902,8,Basculegion Female,water,ghost,530,120,92,65,100,75,78,5120,50,135,1000000,3.0,110.0,0.5,2.0,1.0,2.0,1.0,0.0,0.5,1.0,2.0,2.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,normal,none
903,8,Sneasler,poison,fighting,510,80,130,60,40,80,120,5120,50,135,1059860,1.3,43.0,0.25,0.5,1.0,1.0,1.0,0.5,1.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,4.0,0.5,1.0,1.0,normal,none
904,8,Overqwil,dark,poison,510,85,115,95,65,65,85,5120,50,135,1000000,2.5,60.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,2.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,normal,none
905,8,Enamorus Incarnate Forme,fairy,flying,580,74,115,70,135,80,106,5120,50,3,1250000,1.6,48.0,0.25,0.5,0.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,legendary,none
905,8,Enamorus Therian Forme,fairy,flying,580,74,115,110,135,100,46,5120,50,3,1250000,1.6,48.0,0.25,0.5,0.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,legendary,none
906,9,Sprigatito,grass,,310,40,61,54,45,45,65,5120,50,45,1059860,0.4,4.1,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
907,9,Floragato,grass,,410,61,80,63,60,63,83,5120,50,45,1059860,0.9,12.2,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
908,9,Meowscarada,grass,dark,530,76,110,70,81,70,123,5120,50,45,1059860,1.5,31.2,4.0,0.5,1.0,0.5,2.0,2.0,2.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.0,1.0,1.0,0.5,normal,none
909,9,Fuecoco,fire,,310,67,45,59,63,40,36,5120,50,45,1059860,0.4,9.8,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
910,9,Crocalor,fire,,411,81,55,78,90,58,49,5120,50,45,1059860,1.0,30.7,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
911,9,Skeledirge,fire,ghost,530,104,75,100,110,75,66,5120,50,45,1059860,1.6,326.5,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,normal,none
912,9,Quaxly,water,,310,55,65,45,50,45,50,5120,50,45,1059860,0.5,6.1,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
913,9,Quaxwell,water,,410,70,85,65,65,60,65,5120,50,45,1059860,1.2,21.5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
914,9,Quaquaval,water,fighting,530,85,120,80,85,75,85,5120,50,45,1059860,1.8,61.9,0.5,0.5,1.0,2.0,2.0,1.0,0.5,2.0,1.0,2.0,1.0,0.5,1.0,1.0,2.0,0.5,0.5,0.5,normal,none
915,9,Lechonk,normal,,254,54,45,40,35,45,35,3840,50,255,1000000,0.5,10.2,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
916,9,Oinkologne Male,normal,,489,110,100,75,59,80,65,3840,50,100,1000000,1.0,120.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
916,9,Oinkologne Female,normal,,489,115,90,70,59,90,65,3840,50,100,1000000,1.0,120.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
917,9,Tarountula,bug,,210,35,41,45,29,40,20,3840,50,255,600000,0.3,4.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
918,9,Spidops,bug,,404,60,79,92,52,86,35,3840,50,120,600000,1.0,16.5,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
919,9,Nymble,bug,,210,33,46,40,21,25,45,5120,20,190,1000000,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
920,9,Lokix,bug,dark,450,71,102,78,52,55,92,5120,0,30,1000000,1.0,17.5,2.0,0.5,1.0,1.0,2.0,1.0,2.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,2.0,1.0,1.0,normal,none
921,9,Pawmi,electric,,240,45,50,20,40,25,60,3840,50,190,1000000,0.3,2.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
922,9,Pawmo,electric,fighting,350,60,75,40,50,40,85,3840,50,80,1000000,0.4,6.5,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,normal,none
923,9,Pawmot,electric,fighting,490,70,115,70,70,60,105,3840,50,45,1000000,0.9,41.0,0.5,0.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,normal,none
924,9,Tandemaus,normal,,305,50,50,45,40,45,75,2560,50,150,800000,0.3,1.8,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
925,9,Maushold Family of Three,normal,,470,74,75,70,65,75,111,2560,50,75,800000,0.3,2.8,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
925,9,Maushold Family of Four,normal,,470,74,75,70,65,75,111,2560,50,75,800000,0.3,2.8,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
926,9,Fidough,fairy,,312,37,55,70,30,55,65,5120,50,190,1059860,0.3,10.9,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
927,9,Dachsbun,fairy,,477,57,80,115,50,80,95,5120,50,90,1059860,0.5,14.9,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
928,9,Smoliv,grass,normal,260,41,35,45,58,51,30,5120,50,255,1059860,0.3,6.5,2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
929,9,Dolliv,grass,normal,354,52,53,60,78,78,33,5120,50,120,1059860,0.6,11.9,2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
930,9,Arboliva,grass,normal,510,78,69,90,125,109,39,5120,50,45,1059860,1.4,48.2,2.0,1.0,1.0,0.5,1.0,2.0,2.0,2.0,0.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
931,9,Squawkabilly Green Plumage,normal,flying,417,82,96,51,45,51,92,3840,50,190,600000,0.6,2.4,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
931,9,Squawkabilly Blue Plumage,normal,flying,417,82,96,51,45,51,92,3840,50,190,600000,0.6,2.4,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
931,9,Squawkabilly Yellow Plumage,normal,flying,417,82,96,51,45,51,92,3840,50,190,600000,0.6,2.4,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
931,9,Squawkabilly White Plumage,normal,flying,417,82,96,51,45,51,92,3840,50,190,600000,0.6,2.4,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
932,9,Nacli,rock,,280,55,55,75,35,35,25,5120,50,255,1059860,0.4,16.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
933,9,Naclstack,rock,,355,60,60,100,35,65,35,5120,50,120,1059860,0.6,105.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
934,9,Garganacl,rock,,500,100,100,130,45,90,35,5120,50,45,1059860,2.3,240.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
935,9,Charcadet,fire,,255,40,50,40,50,40,35,8960,50,90,1250000,0.6,10.5,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
936,9,Armarouge,fire,psychic,525,85,60,100,125,80,75,8960,20,25,1250000,1.5,85.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,1.0,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,normal,none
937,9,Ceruledge,fire,ghost,525,75,125,80,60,100,85,8960,20,25,1250000,1.6,62.0,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,normal,none
938,9,Tadbulb,electric,,272,61,31,41,59,35,45,5120,50,190,1000000,0.3,0.4,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
939,9,Bellibolt,electric,,495,109,64,91,103,83,45,5120,50,50,1000000,1.2,113.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
940,9,Wattrel,electric,flying,280,40,40,35,55,40,70,5120,50,180,1059860,0.4,3.6,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,normal,none
941,9,Kilowattrel,electric,flying,490,70,70,60,105,60,125,5120,50,90,1059860,1.4,38.6,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,0.5,1.0,normal,none
942,9,Maschiff,dark,,340,60,78,60,40,51,51,5120,50,150,1059860,0.5,16.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
943,9,Mabosstiff,dark,,505,80,120,90,60,70,85,5120,50,75,1059860,1.1,61.0,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
944,9,Shroodle,poison,normal,290,40,65,35,40,35,75,5120,50,190,1059860,0.2,0.7,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,normal,none
945,9,Grafaiai,poison,normal,485,63,95,65,80,72,110,5120,50,90,1059860,0.7,27.2,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,normal,none
946,9,Bramblin,grass,ghost,275,40,65,30,45,35,60,5120,50,190,1000000,0.6,0.6,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,normal,none
947,9,Brambleghast,grass,ghost,480,55,115,70,80,70,90,5120,50,45,1000000,1.2,6.0,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,normal,none
948,9,Toedscool,ground,grass,335,40,40,35,50,100,70,5120,50,190,1059860,0.9,33.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,1.0,1.0,normal,none
949,9,Toedscruel,ground,grass,515,80,70,65,80,120,100,5120,50,90,1059860,1.9,58.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,4.0,1.0,1.0,1.0,0.5,1.0,1.0,normal,none
950,9,Klawf,rock,,450,70,100,115,35,55,75,8960,50,120,1000000,1.3,79.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
951,9,Capsakid,grass,,304,50,62,40,62,40,50,5120,50,190,1000000,0.3,3.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
