id,name,type1,type2,total,hp,attack,defense,sp_attack,sp_defense,speed,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,official_class,special_group
758,Salazzle,poison,fire,480,68,64,60,111,60,117,0.25,1.0,1.0,1.0,0.25,0.5,0.5,1.0,1.0,0.25,4.0,0.5,1.0,0.5,2.0,2.0,0.5,2.0,normal,none
759,Stufful,normal,fighting,340,70,75,50,45,50,50,0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
760,Bewear,normal,fighting,500,120,125,80,55,60,60,0.5,0.5,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
761,Bounsweet,grass,,210,42,30,38,30,38,32,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
762,Steenee,grass,,290,52,40,48,40,48,62,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
763,Tsareena,grass,,510,72,120,98,50,98,72,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
764,Comfey,fairy,,485,51,52,90,82,110,100,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
765,Oranguru,normal,psychic,490,90,60,80,90,110,60,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
766,Passimian,fighting,,490,100,120,90,40,60,80,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
767,Wimpod,bug,water,230,25,35,40,20,30,80,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,normal,none
768,Golisopod,bug,water,530,75,125,140,60,90,40,1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,normal,none
769,Sandygast,ghost,ground,320,55,55,80,70,45,15,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,normal,none
770,Palossand,ghost,ground,480,85,75,110,100,75,35,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,normal,none
771,Pyukumuku,water,,410,55,60,130,30,130,5,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
772,Type: Null,normal,,534,95,95,95,95,95,59,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,legendary,none
773,Silvally,normal,,570,95,95,95,95,95,95,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,legendary,none
774,Minior Meteor Form,rock,flying,440,60,60,100,60,100,60,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,normal,none
774,Minior Core Form,rock,flying,500,60,100,60,100,60,120,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,2.0,0.5,0.5,1.0,2.0,2.0,2.0,normal,none
775,Komala,normal,,480,65,115,65,75,95,65,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
776,Turtonator,fire,dragon,485,60,78,135,91,85,36,0.5,1.0,2.0,0.5,1.0,1.0,0.25,1.0,1.0,0.25,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,normal,none
777,Togedemaru,electric,steel,435,65,98,63,40,73,96,0.5,1.0,0.5,0.5,0.5,2.0,2.0,0.25,1.0,0.5,4.0,0.5,0.5,0.0,0.5,0.5,0.25,1.0,normal,none
778,Mimikyu,ghost,fairy,476,55,90,80,50,105,96,0.25,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,normal,none
779,Bruxish,water,psychic,475,68,105,70,70,70,92,2.0,2.0,1.0,2.0,1.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,normal,none
780,Drampa,normal,dragon,485,78,60,85,135,91,36,1.0,1.0,2.0,0.5,2.0,2.0,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,normal,none
781,Dhelmise,ghost,grass,517,70,131,100,86,90,40,1.0,2.0,1.0,0.5,1.0,0.0,2.0,2.0,2.0,0.5,0.5,2.0,0.0,1.0,1.0,1.0,1.0,0.5,normal,none
782,Jangmo-o,dragon,,300,45,55,65,45,45,45,1.0,1.0,2.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,normal,none
783,Hakamo-o,dragon,fighting,420,55,75,90,65,70,65,0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,normal,none
784,Kommo-o,dragon,fighting,600,75,110,125,100,105,85,0.5,0.5,2.0,0.5,4.0,1.0,0.5,2.0,1.0,0.5,1.0,2.0,1.0,1.0,2.0,0.5,1.0,0.5,normal,pseudo_legendary
785,Tapu Koko,electric,fairy,570,70,115,85,95,75,130,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,legendary,none
786,Tapu Lele,psychic,fairy,570,70,85,75,130,115,95,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,legendary,none
787,Tapu Bulu,grass,fairy,570,70,130,115,85,95,75,1.0,0.5,0.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,legendary,none
788,Tapu Fini,water,fairy,570,70,75,115,95,130,85,0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,legendary,none
789,Cosmog,psychic,,200,43,29,31,29,31,37,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,legendary,none
790,Cosmoem,psychic,,400,43,29,131,29,131,37,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,legendary,none
791,Solgaleo,psychic,steel,680,137,137,107,113,89,97,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,legendary,none
792,Lunala,psychic,ghost,680,137,113,89,137,107,97,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,legendary,none
793,Nihilego,rock,poison,570,109,53,47,127,131,103,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,4.0,1.0,0.5,0.25,2.0,1.0,2.0,2.0,normal,ultra_beast
794,Buzzwole,bug,fighting,570,107,139,139,53,53,79,0.5,0.5,1.0,1.0,2.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,normal,ultra_beast
795,Pheromosa,bug,fighting,570,71,137,37,137,37,151,0.5,0.5,1.0,1.0,2.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,normal,ultra_beast
796,Xurkitree,electric,,570,83,89,71,173,71,83,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,ultra_beast
797,Celesteela,steel,flying,570,97,101,103,107,101,61,0.25,1.0,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.25,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,normal,ultra_beast
798,Kartana,grass,steel,570,59,181,131,59,31,109,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,normal,ultra_beast
799,Guzzlord,dark,dragon,570,223,101,53,97,53,43,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,normal,ultra_beast
800,Necrozma,psychic,,600,97,107,101,127,89,79,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,legendary,none
800,Necrozma Dusk Mane Necrozma,psychic,steel,680,97,157,127,113,109,77,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,normal,none
800,Necrozma Dawn Wings Necrozma,psychic,ghost,680,97,113,109,157,127,77,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,normal,none
800,Necrozma Ultra Necrozma,psychic,dragon,754,97,167,97,167,97,129,2.0,2.0,2.0,0.5,2.0,0.5,0.5,1.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,normal,none
801,Magearna,steel,fairy,600,80,95,115,130,115,65,0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,mythical,none
802,Marshadow,fighting,ghost,600,90,125,80,90,90,125,0.25,1.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,0.5,2.0,0.5,1.0,1.0,mythical,none
803,Poipole,poison,,420,67,73,67,73,67,73,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,normal,ultra_beast
804,Naganadel,poison,dragon,540,73,73,73,127,73,121,0.5,1.0,2.0,0.5,1.0,0.5,0.5,1.0,1.0,0.25,2.0,2.0,1.0,0.5,2.0,1.0,1.0,0.5,normal,ultra_beast
805,Stakataka,rock,steel,570,61,131,211,53,101,13,0.5,1.0,0.5,1.0,0.5,4.0,1.0,0.25,1.0,1.0,4.0,0.5,0.25,0.0,0.5,0.5,1.0,2.0,normal,ultra_beast
806,Blacephalon,fire,ghost,570,53,127,53,151,79,107,0.25,2.0,1.0,1.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,0.5,0.0,0.5,1.0,2.0,0.5,2.0,normal,ultra_beast
807,Zeraora,electric,,600,88,112,75,102,80,143,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,mythical,none
808,Meltan,steel,,300,46,65,65,55,35,34,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,mythical,none
809,Melmetal,steel,,600,135,143,143,80,65,34,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,mythical,none
810,Grookey,grass,,310,50,65,50,40,40,65,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
811,Thwackey,grass,,420,70,85,70,55,60,80,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
812,Rillaboom,grass,,530,100,125,90,60,70,85,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
813,Scorbunny,fire,,310,50,71,40,40,40,69,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
814,Raboot,fire,,420,65,86,60,55,60,94,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
815,Cinderace,fire,,530,80,116,75,65,75,119,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,normal,none
816,Sobble,water,,310,50,40,40,70,40,70,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
817,Drizzile,water,,420,65,60,55,95,55,90,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
818,Inteleon,water,,530,70,85,65,125,65,120,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
819,Skwovet,normal,,275,70,55,55,35,35,25,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
820,Greedent,normal,,460,120,95,95,55,75,20,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
821,Rookidee,flying,,245,38,47,35,33,35,57,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
822,Corvisquire,flying,,365,68,67,55,43,55,77,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
823,Corviknight,flying,steel,495,98,87,105,53,85,67,0.25,1.0,0.5,2.0,0.5,1.0,2.0,0.5,0.5,0.25,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,normal,none
824,Blipbug,bug,,180,25,20,20,25,45,45,1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,normal,none
825,Dottler,bug,psychic,335,50,35,80,50,90,30,2.0,2.0,1.0,1.0,1.0,0.25,2.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,normal,none
826,Orbeetle,bug,psychic,505,60,45,110,80,120,90,2.0,2.0,1.0,1.0,1.0,0.25,2.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,1.0,normal,none
827,Nickit,dark,,245,40,28,28,47,52,50,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
828,Thievul,dark,,455,70,58,58,87,92,90,2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
829,Gossifleur,grass,,250,40,40,60,40,60,10,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
830,Eldegoss,grass,,460,60,50,90,80,120,60,2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,normal,none
831,Wooloo,normal,,270,42,40,55,40,45,48,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
832,Dubwool,normal,,490,72,80,100,60,90,88,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,normal,none
833,Chewtle,water,,284,50,64,50,38,38,44,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
834,Drednaw,water,rock,485,90,115,90,48,68,74,1.0,1.0,1.0,2.0,1.0,2.0,0.25,0.5,1.0,4.0,2.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,normal,none
835,Yamper,electric,,270,59,45,50,40,50,26,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
836,Boltund,electric,,490,69,90,60,90,60,121,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
837,Rolycoly,rock,,240,30,40,50,40,50,30,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
838,Carkol,rock,fire,410,80,60,90,60,70,50,0.5,1.0,1.0,1.0,0.5,2.0,0.25,0.5,1.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,1.0,4.0,normal,none
839,Coalossal,rock,fire,510,110,80,120,80,90,30,0.5,1.0,1.0,1.0,0.5,2.0,0.25,0.5,1.0,1.0,4.0,0.5,0.5,0.5,1.0,2.0,1.0,4.0,normal,none
840,Applin,grass,dragon,260,40,40,80,40,40,20,2.0,1.0,2.0,0.25,2.0,1.0,1.0,2.0,1.0,0.25,0.5,4.0,1.0,2.0,1.0,1.0,1.0,0.25,normal,none
841,Flapple,grass,dragon,485,70,110,80,95,60,70,2.0,1.0,2.0,0.25,2.0,1.0,1.0,2.0,1.0,0.25,0.5,4.0,1.0,2.0,1.0,1.0,1.0,0.25,normal,none
842,Appletun,grass,dragon,485,110,85,80,100,80,30,2.0,1.0,2.0,0.25,2.0,1.0,1.0,2.0,1.0,0.25,0.5,4.0,1.0,2.0,1.0,1.0,1.0,0.25,normal,none
843,Silicobra,ground,,315,52,57,75,35,50,46,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,normal,none
844,Sandaconda,ground,,510,72,107,125,65,70,71,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,normal,none
845,Cramorant,flying,water,475,70,85,55,85,95,85,0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,normal,none
846,Arrokuda,water,,280,41,63,40,40,30,66,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
847,Barraskewda,water,,490,61,123,60,60,50,136,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
848,Toxel,electric,poison,242,40,38,35,54,35,40,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,4.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,normal,none
849,Toxtricity Amped Form,electric,poison,502,75,98,70,114,70,75,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,4.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,normal,none
849,Toxtricity Low Key Form,electric,poison,502,75,98,70,114,70,75,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,4.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,normal,none
850,Sizzlipede,fire,bug,305,50,65,45,50,50,45,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,normal,none
851,Centiskorch,fire,bug,525,100,115,65,90,90,65,0.5,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0.25,1.0,0.5,1.0,1.0,1.0,4.0,0.5,2.0,normal,none
852,Clobbopus,fighting,,310,50,68,60,50,50,32,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
853,Grapploct,fighting,,480,80,118,90,70,80,42,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
854,Sinistea,ghost,,308,40,45,45,74,54,50,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,normal,none
855,Polteageist,ghost,,508,60,65,65,134,114,70,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,normal,none
856,Hatenna,psychic,,265,42,30,45,56,53,39,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
857,Hattrem,psychic,,370,57,40,65,86,73,49,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
858,Hatterene,psychic,fairy,510,57,90,95,136,103,29,1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,normal,none
859,Impidimp,dark,fairy,265,45,45,30,55,40,50,1.0,0.25,0.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,normal,none
860,Morgrem,dark,fairy,370,65,60,45,75,55,70,1.0,0.25,0.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,normal,none
861,Grimmsnarl,dark,fairy,510,95,120,65,95,75,60,1.0,0.25,0.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,normal,none
862,Obstagoon,dark,normal,520,93,90,101,60,81,95,2.0,0.5,1.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,normal,none
863,Perrserker,steel,,440,70,110,100,50,60,50,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,normal,none
864,Cursola,ghost,,510,60,95,50,145,130,30,0.5,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,normal,none
865,Sirfetch'd,fighting,,507,62,135,95,68,82,65,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
866,Mr. Rime,ice,psychic,520,80,85,75,110,100,70,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0,normal,none
867,Runerigus,ground,ghost,483,58,95,145,50,105,30,0.5,2.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,0.25,1.0,0.5,1.0,2.0,normal,none
868,Milcery,fairy,,270,45,40,40,50,61,34,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
869,Alcremie,fairy,,495,65,60,75,110,121,64,0.5,0.5,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,normal,none
870,Falinks,fighting,,470,65,100,100,70,60,75,0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,normal,none
871,Pincurchin,electric,,435,48,101,95,91,85,15,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,normal,none
872,Snom,ice,bug,185,30,25,35,45,30,20,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,4.0,2.0,1.0,normal,none
873,Frosmoth,ice,bug,475,70,65,60,125,90,65,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,4.0,2.0,1.0,normal,none
874,Stonjourner,rock,,470,100,125,135,20,20,70,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,normal,none
875,Eiscue Ice Face,ice,,470,75,80,110,65,90,50,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
875,Eiscue Noice Face,ice,,470,75,80,70,65,50,130,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,normal,none
876,Indeedee Male,psychic,normal,475,60,65,55,105,95,95,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
876,Indeedee Female,psychic,normal,475,70,55,65,95,105,85,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,normal,none
877,Morpeko Full Belly Mode,electric,dark,436,58,95,58,70,58,97,2.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,normal,none
877,Morpeko Hangry Mode,electric,dark,436,58,95,58,70,58,97,2.0,0.5,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,normal,none
878,Cufant,steel,,330,72,80,49,40,49,40,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,normal,none
879,Copperajah,steel,,500,122,130,69,80,69,30,0.5,1.0,0.5,1.0,0.5,2.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,normal,none
880,Dracozolt,electric,dragon,505,90,100,90,80,70,75,1.0,1.0,2.0,0.25,2.0,1.0,0.5,0.5,1.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,normal,none
